9571:55431,103857,88254,61791,28670,6245,60209,56462,51863,20985
9573:38454,120948,75119,52472,82834,79502,77960,54146,23461,14559
9580:93819,7695,67677,5218,36947,116795,10492,98231,77798,99385
9590:105093,82146,45728,112402,46330,48648,119832,34031,14258,103051
9593:53215,28952,26941,83091,98781,49804,25250,119095,99073,46303
9606:6566,94648,103428,27178,26247,14933,88559,4114,14653,116057
9612:6497,29048,120345,91991,74382,64513,57569,95919,75601,7071
9613:4897,10254,89958,89011,87795,84415,80139,76448,619,44965
9614:931,9051,84,8139,8105,787,754,726,71405,7004
9630:119215,111240,68651,64435,53588,49369,43319,4043,38435,22009
9665:63684,32085,78175,117997,105093,45668,41354,24886,122866,65814
9666:110603,69388,8959,73971,6507,64732,6113,60218,552,52322
9668:73450,6539,49080,19439,116667,23406,54152,18451,76199,42790
9680:99296,97239,94582,93894,93089,8827,86247,85120,85113,83569
9685:21220,119388,108597,99556,76916,46091,29713,95850,9528,8721
9693:79562,114156,69753,109783,103862,71498,118508,102284,4538,19818
9694:93933,92977,52549,93782,91971,64638,56037,38825,1377,122518
9696:91739,89308,85053,83356,75612,69340,52022,34711,32942,30110
9711:88297,36887,6720,6432,36868,97047,9003,86488,84537,80668
9722:9758,90423,90066,76914,75769,72540,69890,47236,36798,22611
9727:83977,77905,41064,58835,39860,40860,25143,50463,49652,68947
9742:93720,93510,92119,8476,69722,66400,51362,50509,35160,30399
9745:20901,116307,109197,8508,63220,23449,101447,6592,65770,49317
9752:984,98,931,9266,8621,72499,65,62664,6128,6097
9753:42909,108056,43507,41259,17606,123223,121036,18105,50974,45422
9755:24034,114199,98728,97954,93698,92367,91694,90906,88979,88441
9757:75402,48361,23599,45133,12218,98501,59623,3977,39168,68915
9786:83809,39715,107750,77456,112770,8161,79274,74222,45011,111248
9808:73951,33857,94324,89853,8523,8154,60836,14709,64,57566
9810:99593,90739,68891,116563,113607,108475,106861,23398,1122,93938
9812:37341,59453,86735,35015,59691,89993,80638,70762,4308,12968
9813:97068,67068,9212,55244,53879,97120,62446,42009,78921,63053
9820:42630,21477,96788,94591,91056,55754,45648,39142,30472,15720
9824:81861,5101,53109,14787,1477,12947,110635,38225,88501,82336
9827:94039,85938,69480,68495,52341,31375,23656,22437,105061,89108
9831:35164,30152,13723,70004,61631,58846,55780,34249,23057,86341
9834:83386,68087,63151,59764,57068,56576,41539,118539,111668,106043
9837:65959,15181,84486,78795,43205,32000,28287,20079,79844,62193
9839:56611,1291,63621,59899,51645,18872,12937,71718,68081,40544
9840:62044,13178,10365,673,9154,866,64851,49449,2338,17934
9864:56071,95917,82351,82409,62173,35331,74517,17438,78175,98789
9879:98624,94368,76686,50041,19557,15584,118165,100286,42086,1945
9890:84591,62724,15174,58953,122610,115460,85778,64637,121449,115037
9891:65625,19322,77569,24150,83666,49584,31952,88352,49127,31152
9892:7153,48965,86768,66576,44068,97161,93899,70872,33001,2867
9896:61346,48884,44071,31276,99681,96938,85158,76371,68395,58830
9899:74222,49128,19926,98775,96566,94774,9011,87906,84474,80333
9900:88757,38979,21811,91520,84499,84205,82345,81105,81095,77031
9911:7608,37591,29555,2582,24425,80425,76,4374,32604,18414
9926:8719,87301,60609,43067,59250,27760,19753,100791,88352,112682
9927:74382,64513,57569,31395,27741,92095,73085,62931,50582,42751
9929:13990,108439,60241,46726,43419,27191,91031,60469,101482,93045
9944:83954,44984,4462,49920,2547,21718,113412,8490,4277,107205
9945:6049,393,66643,12808,98257,115101,115021,19965,35698,29636
9946:77209,77000,43700,32343,14403,106092,99182,96275,71276,63721
9961:119109,63691,22632,18536,2178,91460,88621,84814,75939,71694
9984:96683,74617,46837,45073,29024,97297,42520,361,112549,68022
10030:31435,103060,67248,74926,92000,87196,98738,120690,23222,82146
10040:78407,92117,53074,39032,114431,9612,7484,45719,9877,936
10050:83718,70637,63787,61315,79428,58032,56127,55521,45229,88759
10051:35144,8682,409,84856,826,813,75784,63014,5562,2373
10073:77013,64002,27220,89424,81289,57637,115125,105213,101297,96429
10082:83166,7159,60026,49230,45188,21015,115462,104861,4982,1816
10084:52056,3068,301,91352,10662,76833,70,58,3599,302
10086:45592,11089,7322,56109,54264,40319,113336,110923,110085,10259
10088:89716,72127,50278,25177,17718,8529,69013,29421,117966,35579
10090:33270,19340,42640,55944,81699,33574,113158,113437,44979,41580
10110:95965,67471,45011,42749,112387,103611,107267,52106,35171,107158
10111:92110,85011,5302,42557,109861,20587,78302,29989,29671,22917
10115:25553,9581,17975,8,9786,947,91717,88489,87749,84
10117:73995,54486,45992,118173,115031,107139,79519,79252,53881,5164
10130:121238,20340,63739,51126,118735,101670,21744,17733,94583,87862
10132:87795,76448,60868,5614,100892,77857,57361,22726,88060,78852
10133:42735,3137,13966,361,26077,17403,12310,11762,11671,9289
10136:105311,101911,96346,49884,39672,24753,112734,99296,97239,94582
10140:27583,12484,53938,26316,31373,16634,27391,31583,14395,93318
10148:79227,66710,55873,27,104283,103977,35919,37746,119215,111240
10155:18836,93655,92631,65475,51809,24811,14689,94564,83314,46492
10156:9877,82722,53305,42299,41529,16829,121244,70415,6158,43358
10194:79973,58600,49502,122171,116680,115087,84591,65625,85126,88653
10196:74855,6715,86735,71664,49273,40028,35015,18859,12320,102964
10200:63358,47360,95324,62676,51247,28123,57251,48764,15235,9822
10210:54959,42511,7686,6311,61646,17920,13351,59082,47756,8227
10233:67165,33505,120587,118978,10891,10223,89230,65269,16629,16532
10235:87474,52498,119528,84220,83921,71422,64639,60256,54356,42203
10236:115745,65107,33195,22066,21524,98423,92484,605,49842,2377
10237:53310,24423,107625,65625,84591,85126,7314,71281,6832,62193
10249:97706,89489,76,670,59555,59071,58,554,5256,486
10254:118045,90332,7990,5169,101192,94064,93043,4734,8868,98990
10267:81013,66172,48360,48479,93469,77226,21436,93412,27134,106052
10275:6616,47577,35670,25450,112997,108124,104144,7530,7010,53159
10276:95340,59006,70080,17549,47795,105888,9977,97274,65096,64239
10279:81718,64714,37601,107694,7115,10807,34285,7381,65220,5703
10302:12409,98248,96517,92517,87558,86626,65878,62899,59181,57837
10303:89570,72700,92545,7945,90038,7686,13716,82899,119850,96301
10304:3968,32239,29798,925,8166,656,57881,5604,55422,48186
10306:93300,95340,97648,79583,76754,68351,56942,51922,51183,49247
10313:36714,33438,17072,58581,13976,62641,34233,79194,12237,98019
10317:83135,111259,57545,121579,59377,48845,45174,36343,49309,98225
10335:94527,924,91521,88198,83186,69127,67381,57904,49366,32315
10339:67883,108153,93469,93412,85652,82369,46429,27134,26113,17115
10342:58953,85002,73114,69359,57369,29292,18484,91790,91078,86713
10346:8167,51326,9411,8843,8384,57981,38501,37983,119814,68201
10359:13513,117982,58337,34537,27306,119859,62376,61921,115221,115235
10364:5468,3974,26735,7135,61176,55468,1697,118612,113787,54998
10366:77987,68165,44526,87661,82092,75861,32060,31206,113007,110609
10371:53429,90386,81661,3550,42014,29173,29381,28674,26879,78863
10377:7383,72552,6126,115427,91830,59294,62425,9776,60298,57321
10378:97626,8860,463,2153,18935,168
10387:53812,48539
10388:38454,25544,120948,102762,38137,22134,112071,18088,105644,119366
10408:113329,96090,37050,176,1749,3357,18124,14031,104152,20703
10420:100625,49048,42504,41715,113944,64348,44036,108686,98112,84222
10427:61213,52789,12351,92663,65647,21946,89690,63872,16597,14908
10439:73635,14366,79844,62193,35305,13044,33407,5281,15803,3211
10445:97006,81535,77886,46876,46308,40975,35782,34204,31639,119053
10454:70467,55179,6774,8274,78800,72858,7239,49857,38456,34526
10471:107027,58264,79640,36849,30405,27065,109754,92721,79511,76296
10478:96223,94613,76451,56971,43830,14743,90580,75449,66109,54710
10479:30754,921,77710,75860,62290,52696,27322,23863,93908,39438
10480:114033,51206,21278,62263,34511,77261,60371,52457,85195,40053
10488:110173,60551,26377,1642,94774,89320,55114,48824,25839,23030
10502:53201,21868,9919,82998,56632,54828,34096,56913,49575,42323
10513:78930,35083,93766,76793,65894,51896,45476,2048,113927,109834
10523:76343,32611,31830,27327,90878,62607,5323,47550,46845,7016
10543:21411,7387,98981,96329,73670,59292,58853,13178,108358,28631
10563:82046,40517,75257,18638,91647,42909,108056,9019,87422,65631
10564:17691,14594,96566,83074,69313,61122,49675,43604,112165,55275
10570:87289,63861,123136,90116,34818,91953,99044,60209,59691,67254
10580:80505,74188,72087,42024,31613,26680,25983,16906,115960,11910
10636:49612,39700,83644,89135,69086,43752,118641,9958,87598,65959
10655:84611,43694,39120,22772,96544,69777,43587,42408,37730,64641
10691:45878,110009,91614,29242,15167,13822,85921,77046,67186,59363
10693:93647,67700,22161,76528,73074,65814,53802,44048,11168,90118
10698:37309,107592,79984,51898,43910,19709,19219,15266,113983,107328
10710:81013,66172,48360,93412,27134,80447,48479,93469,6853,67883
10726:103120,69494,22655,98,96121,888,75513,650,61,5767
10758:97861,91338,89112,73255,68087,57068,53332,41539,26684,118539
10770:99850,90948,89924,89428,76058,71013,6999,53722,50284,48354
10794:60225,53189,114282,102065,6304,30944,7697,19902,16233,123235
10801:79349,78905,72794,68296,65603,61327,57917,4790,3351,119156
10807:7608,61274,117241,29026,52986,3522,27511,108412,70363,48399
10820:92539,74124,74081,69952,67158,24861,36327,30385,16898,118147
10843:57772,79085,45064,108035,10768,120690,46566,98424,60310,116060
10844:811,59622,41447,105574,22614,91441,64415,13915,107196,104581
10845:61664,40137,10770,13667,14117,65072,5545,57722,116782,77045
10854:3492,107981,63599,13566,78928,54897,51617,66774,49520,114276
10858:79180,55995,14274,108555,73603,79985,73597,62961,12653,111116
10871:71044,367,120459,349,82234,59881,57009,48952,46917,45124
10892:9318,79980,692,65587,6534,6207,5260,500,49313,49219
10908:101446,53057,110685,89171,47390,110688,93554,65607,51491,26770
10913:49843,47214,12869,22926,99231,79774,78950,12306,20118,81383
10920:42594,38450,27243,19088,81099,46567,76093,68998,17809,119049
10955:54772,100330,87036,85737,75257,60196,28971,18638,104450,91310
10956:29183,13161,94510,76165,72133,18295,8429,74937,54793,54530
10968:27094,54570,12648,63652,36548,33721,25054,24576,81198,77682
10991:49100,115140,89977,87186,115265,69967,57956,54249,52433,114734
10999:26369,75607,31152,957,81031,6994,63081,54924,51938,21476
11000:93624,86491,65682,65193,43407,118050,24527,15529,79700,7475
11022:62118,47723,84499,19926,121579,98775,36007,13990,107075,94701
11034:19902,14366,26369,76189,67188,54251,117678,40422,56641,43067
11037:63921,51583,40299,32777,16015,72539,59369,119634,115636,92273
11047:7095,120694,80362,53867,51293,117382,102833,9354,90130,90120
11099:76182,69381,56739,50634,44993,33540,116414,85691,64741,532
11105:75190,70222,32055,31872,116623,116322,98754,67273,44603,94781
11110:99140,44883,29001,25696,111088,10200,88561,73793,73387,70705
11118:9790,95747,82688,78463,71023,6475,43864,377,32331,3137
11132:55577,32797,118601,89735,28553,9377,80281,75335,64089,54168
11134:34256,44742,123100,54508,50591,19599,67469,30570,59381,12296
11135:90176,36242,77857,57361,90452,59204,28469,53751,121618,99137
11149:65625,95822,44520,117343,115235,8618,85872,70405,70126,59562
11150:9497,8928,827,6315,4991,4547,441,3506,318,2048
11193:91690,116263,62489,16995,36541,49767,92692,91190,91185,78944
11211:99740,993,9843,9797,97617,9662,9557,9291,8927,88782
11222:73901,17967,109642,59089,50516,39105,65045,98395,56578,51493
11228:119799,43467,29594,9806,40880,25459,38225,63652,82432,5840
11264:86623,66104,62018,94522,74879,108640,99270,68221,61432,47779
11273:59285,74937,54793,54530,39808,89048,78574,114518,92069,75607
11278:93253,90619,75826,73829,70614,53964,52086,51073,39612,39406
11279:35846,118856,2405,19000,13926,52989,113529,30455,58982,75782
11287:114216,21460,87277,872,65788,22302,98417,92132,88352,85458
11332:98337,9752,85124,74854,65242,55777,33019,108417,103220,100792
11363:91852,83739,67469,29005,86566,79246,57662,35351,109621,90805
11378:63722,103414,34182,23663,99870,55992,5580,51830,44696,34612
11388:34115,25652,43418,4267,925,23839,51943,91560,554,3862
11394:4587,41945,23035,14156,112040,8968,19018,35811,34694,18406
11404:75495,100219,87470,49437,48483,19169,100245,73074,72566,8675
11414:73182,45472,102777,16572,68335,76269,74401,4531,31716,23688
11418:11693,82511,47418,12348,40555,82433,73660,13723,101738,69656
11419:91830,59294,62102,60290,121267,87108,8434,59256,56661,107213
11426:88420,86995,7214,49961,34214,25915,24143,108577,101693,5970
11427:58760,20356,1398,6444,37970,347,56161,26741,42354,3613
11428:89208,91272,69339,52859,36319,33729,106447,84940,26718,97789
11437:30928,26207,15562,37546,22917,17677,91962,109846,109289,102293
11439:93409,26045,108272,66144,94391,93590,42081,122400,69690,67835
11444:52468,80034,58198,50223,111522,108001,47473,43492,40867,37797
11458:6249,24893,17800,859,4017,1146,103610,9716,658,4083
11462:106250,61338,70970,45541,35236,29543,82436,77549,67661,6699
11463:88403,79207,49426,48479,81031,63081,54924,51938,65280,21262
11484:82159,64890,40984,90733,18760,98539,74039,65370,59027,51311
11507:19293,107667,97618,94605,30545,26780,15410,112551,78162,5954
11510:7071,15174,81546,41932,22335,64656,6084,56684,121017,75608
11511:33229,13400,76547,56430,2520,98937,5694,52469,44717,12158
11525:79083,60675,58507,45967,29134,120943,112928,112293,102697,74855
11529:76213,76193,17356,8281,37343,99472,93548,79066,78939,74988
11535:9898,92962,82331,74817,25011,121419,107111,104054,102275,19169
11537:866,17,13083,77977,40356,38292,22713,186,10178,3378
11538:70375,36105,25683,68488,80034,6350,45668,41354,24886,122866
11540:27250,26293,23410,99909,86953,74679,63412,19294,116730,106074
11552:40653,90545,48640,116729,114676,97514,96887,96861,95573,94468
11554:86405,48044,32526,20965,18518,121202,114507,97075,85254,84355
11558:61338,106250,102490,95817,80372,7121,111314,30570,76504,6674
11569:59771,38739,33380,20519,115271,100784,48648,68847,24135,106525
11584:20901,116307,109197,70771,102030,33407,16869,100625,33749,67700
11586:58383,54994,36924,118760,118180,82141,65439,57716,47656,35386
11603:81476,76270,66669,111469,105673,8334,12544,115564,102181,77798
11606:66884,44861,3363,23387,17715,89403,30560,7071,90056,68897
11614:9354,17145,13335,9266,78146,4372,18200,13035,4699,6289
11616:89696,55610,42719,19690,23426,88357,87010,84087,77258,69923
11651:97713,96143,89467,87164,85927,84634,84577,78008,71516,71032
11657:89737,2626,11721,76822,92421,83502,78653,7815,69152,58454
11660:13044,62193,54093,73635,90116,7942,63684,78574,114518,77569
11670:99995,95614,95059,94929,94082,93860,92979,92627,89002,88635
11676:64938,607,58992,58861,36266,32661,31368,19731,14210,13348
11685:65553,32261,115425,109226,105943,101684,95918,76483,53124,2990
11700:60241,46726,43419,91031,62595,4151,40122,30465,28862,26677
11716:97514,96887,96861,95573,94468,94374,94227,93389,92821,92514
11719:26418,63300,51665,49866,12820,28222,63886,52702,52589,49046
11723:93968,75666,21535,15098,9846,79065,60366,53360,43180,38755
11738:56530,25344,24262,91536,91227,88077,78573,77009,66938,43491
11749:51141,90213,81654,65915,64197,56776,26865,23102,121092,119485
11775:75437,66536,42675,17571,116682,60294,18857,18794,7686,6311
11781:26321,108736,61716,5181,19322,9431,79272,5494,38295,13044
11788:8894,72612,63968,61577,24600,20743,11349,98714,8529,64370
11795:81593,80883,53775,53688,52345,48649,21008,116109,68555,18601
11818:94541,86220,72512,71919,46176,34611,33807,12052,10680,91250
11825:99334,95780,89571,89461,86940,84975,80740,80156,79942,78383
11835:90116,60209,59691,47488,28862,28287,20079,108962,102505,87289
11836:94940,86780,40,28446,224,80381,760,5592,5480,44191
11838:96616,83519,72813,65699,61837,57649,57418,57210,53636,49645
11839:97455,51014,38138,3521,1262,10345,94970,85617,84183,77465
11843:57959,49878,15187,14581,97820,7994,69424,45049,94793,64290
11844:56745,79048,33681,224,51436,99841,710,68913,55882,54645
11847:14607,95906,771,26233,100871,95481,93545,60907,59384,48656
11856:87889,22745,20406,119674,69468,56582,116510,97460,48087,33163
11865:95818,86287,78405,75377,70191,65363,56889,38861,113880,104488
11883:225,8364,35382,14797,13183,11825
11884:8894,98714,64370,606,106645,106202,7327,63295,53681,36941
11885:116750,96625,62665,45454,30916,23852,12131,100121,99344,97283
11892:41492,115552,86371,85543,70284,6774,31800,101807,4810,18287
11893:99980,47258,22908,8631,13792,99987,9962,92348,92042,92016
11896:57331,61655,49551,4640,94605,87123,26840,54608,49128,20090
11910:63303,62999,46919,118797,98754,82046,40517,75257,18638,42909
11913:37016,23060,18191,91123,82080,72103,67831,54484,5415,51799
11922:87652,87119,84821,27411,25462,115954,113904,9837,97192,73600
11928:86109,78123,75807,36832,33924,30897,28520,19656,114772,100661
11929:48479,33407,20025,81013,66172,48360,53802,20901,116307,109197
11939:87937,60592,50085,9777,67418,41068,30372,2680,119768,119323
11956:93171,89316,107045,105093,74612,56140,30762,19559,120703,65959
11962:74021,71693,68128,65831,49810,34967,31831,19820,17318,118402
11968:97006,81535,40975,35782,34204,31639,73959,73510,44507,22263
11972:82167,32142,16237,122092,93726,91825,88385,70187,51298,49733
11979:97627,69292,68994,65710,58396,58021,55632,51154,39529,30499
11983:89388,77386,56291,53490,116470,81031,63081,54924,51938,95942
11988:4124,34880,83373,49946,115240,113764,14397,8438,6858,24626
11990:79005,20452,122719,110421,23393,107724,105021,47717,4357,3717
11999:1569,98307,53529,51212,40729,32458,29515,22018,115181,108387
12008:67533,63250,57985,92176,48035,42845,97316,7661,70043,65019
12010:79506,3905,36967,3064,118575,109750,2534,112674,991,5223
12011:15709,120444,83039,69461,42160,37473,112078,9977,65096,64239
12027:107791,90631,65590,55560,110939,24926,21443,110690,17191,99296
12028:73635,73019,70664,56422,43752,4285,118641,112917,84450,20901
12037:74926,7123,6433,56331,48350,46905,70420,52357,84865,12337
12047:99140,9877,82722,53305,42299,41529,34302,25696,16829,121244
12050:91712,79894,78484,122594,118368,115500,110959,10386,101826,62151
12067:80621,13792,27213,11886,9800,67433,4609,22036,18526,122605
12084:82410,24845,113440,58333,75229,121547,48161,32531,12401,92013
12094:84563,87714,70953,24251,84104,62801,44636,41740,37876,100281
12130:97747,57671,42536,99385,95718,94433,78960,7841,766,4072
12170:99296,97239,94582,93894,93089,8827,86247,85120,85113,83569
12199:87170,80951,70055,40454,27289,12731,106857,97308,91237,79472
12211:85406,65415,28550,99039,25027,39373,97579,9626,96093,78979
12213:40,33950,5739,994,98780,95712,7140,51063,344,3409
12232:102907,21163,85195,50235,49813,11253,51407,31068,73701,72255
12234:99605,92606,59942,55282,34425,96719,85718,72967,70954,48859
12235:66319,97453,76222,69883,57672,17300,117492,113191,97754,95745
12237:56151,45322,108904,76,7004,41523,3650,3239,32,23902
12239:81288,457,39695,3092,30848,3030,117632,1175,113727,110485
12263:91055,8183,32048,23426,114909,103938,3858,95200,91688,60392
12268:6696,117051,17219,84209,78966,71333,68633,55257,5106,34681
12271:54669,34182,117574,98900,87472,79200,78507,7816,77788,76679
12272:10254,56691,27479,96798,83154,82607,57995,48059,40491,19843
12296:3816,71458,122830,82284,122296,10285,52673,94958,92995,68121
12310:12453,83944,59516,121633,11516,100305,93412,27134,55009,23936
12327:70591,42715,40924,2630,73133,1291,92952,89150,76303,58249
12328:78283,71458,57731,34362,118878,50668,98938,94816,122830,43507
12356:96758,76550,74145,61684,38345,22870,18465,16043,112031,105718
12360:115235,61938,5437,15077,13513,112162,108285,117982,58337,52418
12364:94216,73148,69434,56181,53802,65437,106838,87497,48923,31439
12373:93969,83400,57617,348,15547,30684,99892,9866,86950,57938
12375:84119,75280,65861,39233,47601,67765,88787,7707,4487,40513
12376:89570,72700,72027,10968,92545,7945,83828,65877,82899,6165
12379:30494,42510,105134,90341,65144,61172,56167,81019,58194,116895
12406:9816,84549,8093,60691,123142,96962,93505,9316,91097,82918
12416:86781,95382,88950,87287,86926,66208,63306,34249,13679,34948
12433:67440,121961,55521,33510,63152,5468,4716,31595,115493,113653
12443:66360,20270,68087,57068,41539,118539,111668,106043,102141,94275
12453:6352,48889,106498,70363,31412,19027,101972,45171,40134,872
12464:88720,78727,52060,46118,11671,10470,97837,67850,57743,53192
12467:1356,5648,19829,76496,58512,56202,55121,40746,37712,26046
12474:90350,55113,40502,3544,113143,4971,2677,100846,28452,28156
12480:40167,12525,64763,84258,82606,75250,65308,61906,51606,117592
12496:113607,2924,52070,93566,8870,51670,289,23680,1927,101
12505:89735,68204,80281,28553,41640,9029,6379,58390,57575,385
12512:93558,120986,102727,8281,47011,46248,6253,119022,109838,100090
12531:99510,97179,41534,36102,120248,117739,116117,113339,96803,84985
12532:93074,5282
12533:21436,98528,98474,94405,83313,54137,43207,40471,27920,26627
12534:115121,76996,678,63571,63314,51633,50937,4138,3683,35882
12536:41904,3322,56102,74937,54793,54530,39808,80426,25401,90860
12540:83020,65303,12090,108533,66104,62018,39057,120242,55803,31994
12541:80426,51665,25401,87556,5455,49817,37505,31143,27648,21196
12544:94155,29927,100753,75667,61482,59853,33211,117576,96997,88157
12549:53025,43000,115190,88615,82638,74222,72611,10404,95220,94375
12552:81762,53731,48587,42458,3645,21732,13392,79226,64442,39987
12555:48587,3645,13392,64022,6191,5331,910,78610,63596,44131
12556:91536,88077,78573,77009,66938,43491,29342,117680,113535,99805
12559:6352,45171,40134,82046,40517,92893,79993,57691,55540,46384
12562:49329,88524,12637,67574,64,42440,3041,120791,104391,10246
12564:40839,59042,14366,6554,43752,30859,12488,118641,75601,28862
12573:46161,123075,85224,72634,57498,5009,78209,45711,102398,97632
12587:53607,86789,53149,115401,30602,104155,59235,50350,46586,68233
12595:57930,8931,84695,76052,25181,21608,95596,67888,42212,96902
12601:96654,9622,93130,91774,90023,88166,82209,809,77382,76791
12604:59898,108716,33749,48428,40572,106865,81031,63081,54924,51938
12616:80826,42514,62292,61078,5738,1867,13567,10267,7680,14064
12622:85561,17608,63338,17653,16558,115956,63512,16401,632,63045
12628:4305,8471,62866,122304
12630:83893,68742,23184,60166,113388,22253,32834,9234,777,47339
12642:123136,98596,51979,18493,33749,32000,20151,34723,6832,62193
12660:58517,32815,31038,9339,63395,41962,22117,18772,15340,9610
12662:51752,60833,8907,88258,8363,63690,50591,35915,32166,59585
12663:4806,97179,93506,64365,58841,41534,41277,3647,30601,25097
12669:93253,90619,70614,56739,53964,52086,51073,39612,39406,33540
12676:99400,72413,78943,51487,48137,47883,41797,39281,99941,82518
12700:99344,97283,69992,95079,9071,65426,50777,108503,113514,94214
12701:46239,44826,83317,115579,54556,3621,22750,20456,92344,85126
12723:115831,99344,97283,72936,69992,53857,12118,89674,74056,70875
12725:96219,62002,2975,21058,74587,50117,16713,58284,49596,24139
12739:93499,56304,29912,2492,105698,88116,1112,24464,2832,84893
12753:107899,84865,74378,12337,95172,12596,106928,105012,49104,37917
12754:36233,89964,7225,696,4940,44362,42088,4177,26488,2342
12761:19293,78162,5954,22965,8286,62826,41511,100432,78180,42440
12766:90010,27416,75790,44797,94793,87889,6921,64290,4854,37571
12773:59656,53193,51399,29559,26035,21240,114709,55267,35551,26247
12779:54459,3237,81,4575,375,2967,8586,80690,22421,6202
12780:47382,99929,43920,92132,92692,91190,91185,88720,78944,78727
12794:107030,88447,69595,52843,40118,119425,118991,103386,99400,89958
12795:97954,92367,91694,90906,88979,88441,86075,85405,83443,57589
12796:90348,58737,37648,24317,16953,114626,98578,97134,70644,66822
12799:46545,290
12804:46762,22870,96247,88083,8680,79864,54057,37448,2330,93856
12807:71843,41164,94072,219,8583,8159,53291,48068,2509,2510
12811:94616,70866,70713,118401,80447,77456,81013,66172,48889,48360
12836:92176,48035,8969,85650,74718,50598,46197,3285,3192,31261
12841:2193,21850,1412,11004,31329,2869,2337,17271,14435,89779
12852:96514,76828,43323,37247,339,122686,118580,107621,106832,91828
12860:89048,71556,58354,66395,5497,5280,47855,111639,92069,50033
12885:90355,49658,47864,3865,43655,71729,67254,54204,105278,102454
12892:100245,11632,97618,40422,85877,62337,48578,42154,42790,93128
12898:51288,34020,86790,55287,114743,106640,95761,15416,105027,45035
12902:67113,117709,88415,55978,51483,54394,20480,226,95808,71132
12912:33749,73635,48479,75607,20901,116307,109197,14366,99044,5281
12918:16869,9837,102294,41106,28287,20079,10542,87687,30643,26905
12928:113167,48889,31412,106498,19027,91310,73252,6352,47802,47424
12931:85195,51712,84441,53046,22592,94097,112917,87652,87119,84821
12934:31654,21794,65511,57016,3997,49048,303,113944,64348,47740
12939:88691,40026,106711,63870,50272,95543,30750,787,74024,66402
12956:79218,5728,75017,34871,29649,15635,104401,34203,66226,43223
12967:94938,19722,8103,11071,90444,67523,50295,48610,40875,13237
12970:78437,73574,63827,99995,99016,98801,95614,95059,94929,94082
12985:93399,4985,90258,30425,107432,44036,986,9302,245,10736
12986:114365,114009,99296,97239,9688,94582,93894,93089,8827,86247
12991:107669,106631,59758,54825,91508,8494,80733,53666,38769,20994
12998:46091,15987,5379,61894,60002,55527,35139,10413,94451,92480
13004:118991,5366,12129,97496,94780,93467,92960,79505,79217,75979
13019:2191,18765,47717,15342,100297,44729,29960,71561,4372,119797
13025:285,117672
13039:73446,26987,16574,103097,94651,90599,81595,54977,40810,37819
13040:51865,39595,12727,94264,3846,95194,34936,6431,69878,63475
13062:73537,116694,84198,107736,99993,72199,68177,66724,55038,54755
13071:69328,10977,69258,42688,87937,60592,67660,59324,21958,75158
13080:86137,121481,52642,40888,1144,63072,42111,60180,49809,32884
13081:95172,12596,106928,105012,31705,77987,68165,44526,43549,36121
13087:50100,35640,31469,26859,108157,83258,6774,509,2873,102108
13092:54793,37341,86735,76916,71622,65437,117982,106838,94695,74445
13094:83718,70637,63787,61315,79428,58032,56127,88759,77512,73190
13106:110733,88547,84700,77776,76170,76148,75252,7405,70149,70
13109:19293,81090,73316,109442,102490,89409,78162,62991,60272,5954
13110:67891,66205,24776,44136,19293,88492,97775,83790,62694,36369
13116:70284,11884,9800,69736,19937,100251,6387,44021,31808,30791
13152:77226,66010,115235,73635,65895,107200,89048,81013,66172,48360
13153:98722,97722,97147,91769,89497,87881,87420,79760,76100,74579
13177:97179,88720,78727,52060,48725,46118,46091,41534,15987,120248
13179:99296,97239,94582,93894,93089,8827,86247,85120,85113,83569
13195:40541,107634,76494,108759,120816,112131,8194,37121,89654,89143
13226:55388,83624,83388,46537,111734
13233:63713,115040,97455,51014,11137,42790,38138,91459,67877,67643
13259:14889
13264:40653,97182,90545,8836,48640,116729,114676,84591,81530,68839
13280:34135,94099,116094,36807,58689,56742,47779,4046,34137,123175
13285:66092,38049,28138,99869,82470,81501,74956,69053,68220,58094
13289:84696,84209,78966,71333,68633,67111,59031,55257,5106,34681
13295:77987,68165,44526,105093,11632,15174,14397,101759,66482,6497
13296:91739,89308,85053,83356,75612,69340,52022,34711,32942,30110
13307:85195,322,101,3795,58,289,2425,616,9082,891
13312:86717,28484,115235,73635,39849,112539,32006,75555,33097,68233
13325:99035,91247,8841,64083,59416,57469,42209,35946,35620,21553
13335:56044,19902,57331,41877,16204,12810,78628,72977,68886,21163
13339:104494,42141,13667,11199,5545,16258,64487,47404,101277,16016
13353:70820,97460,79589,87889,113522,107492,68537,26422,69468,61382
13367:109548,71353,64593,36108,15558,85295,30380,120358,96249,9560
13377:96993,25940,98311,883,83226,63621,60771,51244,38428,25066
13380:32752,15089
13387:7457,87381,752,87802,66682,621,6178,12508,1007,51224
13392:105231,103746,21519,20442,9286,9566,53107,5146,16518,1571
13414:5884,56268,53758,25616,117981,111166,104239,23744,92132,97369
13425:99633,95140,8359,302,30,29298,273,1803,13419,13102
13432:94478,66277,34302,24463,12970,107757,30700,32187,92123,80124
13434:76844,55007,28262,92169,80130,29372,99086,93301,33581,29836
13435:65759,97861,84830,84696,69393,67111,59031,55603,32191,27637
13436:93236,59405,113945,94836,45169,30210,46994,89820,14600,70173
13444:53390,120855,5744,31363,12218,39591,12343,51252,19047,12604
13445:17626,94605,25719,22227,105647,97618,87123,83241,26840,64256
